col_13,col_7,col_3,col_4,col_9,col_5,col_11,col_14,col_0,col_12,col_6,col_8,col_10,col_15,row,col_1,col_2
,ノルバデックス錠20ｍｇ,20ｍｇ1錠,,,,○,,内用薬,67.4,,アストラゼネカ,先発品,錠,4847,4291003F2054,タモキシフェンクエン酸塩
,ペラゾリン細粒400ｍｇ,400ｍｇ1包,,,,,,内用薬,1049.3,,全薬工業,先発品,錠,4848,4291004C1030,ソブゾキサン
,ペラゾリン細粒800ｍｇ,800ｍｇ1包,,,,,,内用薬,1794.2,,全薬工業,先発品,錠,4849,4291004C2036,ソブゾキサン
,フルタミド125ｍｇ錠,125ｍｇ1錠,,後発品,,,,内用薬,54,,,,錠,4850,4291005F1014,フルタミド
,オダイン錠125ｍｇ,125ｍｇ1錠,,,,○,,内用薬,101.3,,日本化薬,先発品,錠,4851,4291005F1057,フルタミド
,ベサノイドカプセル10ｍｇ,10ｍｇ1カプセル,,,,,,内用薬,594.9,,チェプラファーム,先発品,錠,4852,4291006M1034,トレチノイン
,トレミフェンクエン酸塩40ｍｇ錠,40ｍｇ1錠,,後発品,,,,内用薬,83.9,,,,錠,4853,4291007F1013,トレミフェンクエン酸塩
,フェアストン錠40,40ｍｇ1錠,,,,○,,内用薬,132.5,,日本化薬,先発品,錠,4854,4291007F1021,トレミフェンクエン酸塩
,ビカルタミド80ｍｇ錠,80ｍｇ1錠,,後発品,,,,内用薬,65.5,,,,錠,4855,4291009F1012,ビカルタミド
,カソデックス錠80ｍｇ,80ｍｇ1錠,局,,,○,,内用薬,150.3,,アストラゼネカ,先発品,錠,4856,4291009F1039,ビカルタミド
,ビカルタミド錠80ｍｇ「ＮＫ」,80ｍｇ1錠,,後発品,,,,内用薬,110.9,,日本化薬,,錠,4857,4291009F1071,ビカルタミド
R8.3.31まで,ビカルタミド錠80ｍｇ「ＳＮ」,80ｍｇ1錠,局,後発品,,,,内用薬,110.9,,シオノケミカル,,錠,4858,4291009F1098,ビカルタミド
,ビカルタミド錠80ｍｇ「サワイ」,80ｍｇ1錠,局,後発品,,,,内用薬,110.9,,沢井製薬,,錠,4859,4291009F1136,ビカルタミド
,ビカルタミド錠80ｍｇ「日医工」,80ｍｇ1錠,,後発品,,,,内用薬,110.9,,日医工,,錠,4860,4291009F1160,ビカルタミド
,ビカルタミド錠80ｍｇ「オーハラ」,80ｍｇ1錠,,後発品,,,,内用薬,110.9,,大原薬品工業,,錠,4861,4291009F1209,ビカルタミド
,ビカルタミド錠80ｍｇ「トーワ」,80ｍｇ1錠,局,後発品,,,,内用薬,110.9,,東和薬品,,錠,4862,4291009F1217,ビカルタミド
,ビカルタミド錠80ｍｇ「ケミファ」,80ｍｇ1錠,局,★,,,,内用薬,211.2,,大興製薬,,錠,4863,4291009F1225,ビカルタミド
,ビカルタミド錠80ｍｇ「ＤＳＥＰ」,80ｍｇ1錠,局,後発品,,,,内用薬,110.9,,第一三共エスファ,,錠,4864,4291009F1276,ビカルタミド
,ビカルタミド錠80ｍｇ「ＶＴＲＳ」,80ｍｇ1錠,局,後発品,,,,内用薬,110.9,,ヴィアトリス・ヘルスケア,,錠,4865,4291009F1284,ビカルタミド
,ビカルタミド錠80ｍｇ「ＮＩＧ」,80ｍｇ1錠,,後発品,,,,内用薬,110.9,,日医工岐阜工場,,錠,4866,4291009F1292,ビカルタミド
,カソデックスＯＤ錠80ｍｇ,80ｍｇ1錠,,,,○,,内用薬,150.3,,アストラゼネカ,先発品,錠,4867,4291009F2027,ビカルタミド
,ビカルタミドＯＤ錠80ｍｇ「ＮＫ」,80ｍｇ1錠,,後発品,,,,内用薬,110.9,,日本化薬,,錠,4868,4291009F2043,ビカルタミド
,ビカルタミドＯＤ錠80ｍｇ「ケミファ」,80ｍｇ1錠,,後発品,,,,内用薬,110.9,,富士化学工業,,錠,4869,4291009F2060,ビカルタミド
,ビカルタミドＯＤ錠80ｍｇ「サワイ」,80ｍｇ1錠,,後発品,,,,内用薬,110.9,,沢井製薬,,錠,4870,4291009F2078,ビカルタミド
,ビカルタミドＯＤ錠80ｍｇ「日医工」,80ｍｇ1錠,,後発品,,,,内用薬,110.9,,日医工,,錠,4871,4291009F2086,ビカルタミド
,ビカルタミドＯＤ錠80ｍｇ「ニプロ」,80ｍｇ1錠,,後発品,,,,内用薬,110.9,,ニプロ,,錠,4872,4291009F2094,ビカルタミド
,ビカルタミドＯＤ錠80ｍｇ「トーワ」,80ｍｇ1錠,,後発品,,,,内用薬,110.9,,東和薬品,,錠,4873,4291009F2116,ビカルタミド
,ビカルタミドＯＤ錠80ｍｇ「ＤＳＥＰ」,80ｍｇ1錠,,後発品,,,,内用薬,110.9,,第一三共エスファ,,錠,4874,4291009F2124,ビカルタミド
,アナストロゾール1ｍｇ錠,1ｍｇ1錠,,後発品,,,,内用薬,25.6,,,,錠,4875,4291010F1015,アナストロゾール
,アリミデックス錠1ｍｇ,1ｍｇ1錠,局,,,○,,内用薬,141.7,,アストラゼネカ,先発品,錠,4876,4291010F1031,アナストロゾール
,アナストロゾール錠1ｍｇ「Ｆ」,1ｍｇ1錠,局,後発品,,,,内用薬,58.5,,富士製薬工業,,錠,4877,4291010F1058,アナストロゾール
,アナストロゾール錠1ｍｇ「ＪＧ」,1ｍｇ1錠,局,★,,,,内用薬,154.4,,日本ジェネリック,,錠,4878,4291010F1074,アナストロゾール
,アナストロゾール錠1ｍｇ「ＮＫ」,1ｍｇ1錠,,後発品,,,,内用薬,58.5,,日本化薬,,錠,4879,4291010F1090,アナストロゾール
R8.3.31まで,アナストロゾール錠1ｍｇ「ＮＰ」,1ｍｇ1錠,局,後発品,,,,内用薬,58.5,,ニプロ,,錠,4880,4291010F1104,アナストロゾール
,アナストロゾール錠1ｍｇ「ケミファ」,1ｍｇ1錠,,後発品,,,,内用薬,58.5,,ダイト,,錠,4881,4291010F1120,アナストロゾール
,アナストロゾール錠1ｍｇ「サワイ」,1ｍｇ1錠,局,後発品,,,,内用薬,58.5,,沢井製薬,,錠,4882,4291010F1147,アナストロゾール
,アナストロゾール錠1ｍｇ「トーワ」,1ｍｇ1錠,局,後発品,,,,内用薬,58.5,,東和薬品,,錠,4883,4291010F1171,アナストロゾール
,アナストロゾール錠1ｍｇ「ＤＳＥＰ」,1ｍｇ1錠,局,後発品,,,,内用薬,58.5,,第一三共エスファ,,錠,4884,4291010F1228,アナストロゾール
,イマチニブメシル酸塩100ｍｇ錠,100ｍｇ1錠,,後発品,,,,内用薬,167.2,,,,錠,4885,4291011F1010,イマチニブメシル酸塩
,グリベック錠100ｍｇ,100ｍｇ1錠,,,,○,,内用薬,1413.7,,ノバルティス　ファーマ,先発品,錠,4886,4291011F1028,イマチニブメシル酸塩
,イマチニブ錠100ｍｇ「ＮＫ」,100ｍｇ1錠,,後発品,,,,内用薬,245.2,,日本化薬,,錠,4887,4291011F1052,イマチニブメシル酸塩
R8.3.31まで,イマチニブ錠100ｍｇ「ヤクルト」,100ｍｇ1錠,,後発品,,,,内用薬,245.2,,高田製薬,,錠,4888,4291011F1060,イマチニブメシル酸塩
,イマチニブ錠100ｍｇ「ＤＳＥＰ」,100ｍｇ1錠,,後発品,,,,内用薬,245.2,,第一三共エスファ,,錠,4889,4291011F1079,イマチニブメシル酸塩
,イマチニブ錠100ｍｇ「ニプロ」,100ｍｇ1錠,,後発品,,,,内用薬,245.2,,ニプロ,,錠,4890,4291011F1095,イマチニブメシル酸塩
R8.3.31まで,イマチニブ錠100ｍｇ「明治」,100ｍｇ1錠,,後発品,,,,内用薬,245.2,,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,,錠,4891,4291011F1109,イマチニブメシル酸塩
,イマチニブ錠100ｍｇ「ケミファ」,100ｍｇ1錠,,後発品,,,,内用薬,537.4,,日本ケミファ,,錠,4892,4291011F1125,イマチニブメシル酸塩
,イマチニブ錠100ｍｇ「サワイ」,100ｍｇ1錠,,後発品,,,,内用薬,245.2,,沢井製薬,,錠,4893,4291011F1133,イマチニブメシル酸塩
,イマチニブ錠100ｍｇ「ＪＧ」,100ｍｇ1錠,,後発品,,,,内用薬,507.7,,日本ジェネリック,,錠,4894,4291011F1141,イマチニブメシル酸塩
,イマチニブ錠100ｍｇ「トーワ」,100ｍｇ1錠,,後発品,,,,内用薬,507.7,,東和薬品,,錠,4895,4291011F1168,イマチニブメシル酸塩
,イマチニブ錠100ｍｇ「ＫＭＰ」,100ｍｇ1錠,,後発品,,,,内用薬,507.7,,共創未来ファーマ,,錠,4896,4291011F1206,イマチニブメシル酸塩
,イマチニブ錠100ｍｇ「ＮＩＧ」,100ｍｇ1錠,,後発品,,,,内用薬,245.2,,日医工岐阜工場,,錠,4897,4291011F1214,イマチニブメシル酸塩
,イマチニブ錠100ｍｇ「タカタ」,100ｍｇ1錠,,後発品,,,R7.6.13収載,内用薬,245.2,,高田製薬,,錠,4898,4291011F1222,イマチニブメシル酸塩
,イマチニブ錠200ｍｇ「ニプロ」,200ｍｇ1錠,,後発品,,,,内用薬,799.4,,ニプロ,,錠,4899,4291011F2024,イマチニブメシル酸塩
R8.3.31まで,イマチニブ錠200ｍｇ「明治」,200ｍｇ1錠,,後発品,,,,内用薬,1043.1,,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,,錠,4900,4291011F2032,イマチニブメシル酸塩
R8.3.31まで,イマチニブ錠200ｍｇ「ヤクルト」,200ｍｇ1錠,,後発品,,,,内用薬,1744.8,,高田製薬,,錠,4901,4291011F2040,イマチニブメシル酸塩
,イマチニブ錠200ｍｇ「トーワ」,200ｍｇ1錠,,後発品,,,,内用薬,984.1,,東和薬品,,錠,4902,4291011F2059,イマチニブメシル酸塩
,イマチニブ錠200ｍｇ「サワイ」,200ｍｇ1錠,,後発品,,,,内用薬,984.1,,沢井製薬,,錠,4903,4291011F2075,イマチニブメシル酸塩
,エキセメスタン25ｍｇ錠,25ｍｇ1錠,,後発品,,,,内用薬,115.1,,,,錠,4904,4291012F1014,エキセメスタン
,アロマシン錠25ｍｇ,25ｍｇ1錠,,,,○,,内用薬,149.9,,ファイザー,先発品,錠,4905,4291012F1022,エキセメスタン
,イレッサ錠250,250ｍｇ1錠,,,,○,,内用薬,2243,,アストラゼネカ,先発品,錠,4906,4291013F1027,ゲフィチニブ
,ゲフィチニブ錠250ｍｇ「ＤＳＥＰ」,250ｍｇ1錠,,後発品,,,,内用薬,1188.2,,第一三共エスファ,,錠,4907,4291013F1035,ゲフィチニブ
,ゲフィチニブ錠250ｍｇ「ＪＧ」,250ｍｇ1錠,,後発品,,,,内用薬,1994.2,,日本ジェネリック,,錠,4908,4291013F1043,ゲフィチニブ
R8.3.31まで,ゲフィチニブ錠250ｍｇ「ＮＫ」,250ｍｇ1錠,,後発品,,,,内用薬,1311.6,,日本化薬,,錠,4909,4291013F1051,ゲフィチニブ
,ゲフィチニブ錠250ｍｇ「サワイ」,250ｍｇ1錠,局,後発品,,,,内用薬,1188.2,,沢井製薬,,錠,4910,4291013F1060,ゲフィチニブ
,ゲフィチニブ錠250ｍｇ「サンド」,250ｍｇ1錠,,後発品,,,,内用薬,1188.2,,ダイト,,錠,4911,4291013F1078,ゲフィチニブ
,ゲフィチニブ錠250ｍｇ「日医工」,250ｍｇ1錠,,後発品,,,,内用薬,1188.2,,日医工,,錠,4912,4291013F1086,ゲフィチニブ
R8.3.31まで,ゲフィチニブ錠250ｍｇ「ヤクルト」,250ｍｇ1錠,,後発品,,,,内用薬,1188.2,,高田製薬,,錠,4913,4291013F1094,ゲフィチニブ
,アムノレイク錠2ｍｇ,2ｍｇ1錠,,,,,,内用薬,2604.9,,東光薬品工業,先発品,錠,4914,4291014F1021,タミバロテン
,レトロゾール2．5ｍｇ錠,2．5ｍｇ1錠,,後発品,,,,内用薬,52.4,,,,錠,4915,4291015F1018,レトロゾール
,フェマーラ錠2．5ｍｇ,2．5ｍｇ1錠,,,,○,,内用薬,172.7,,ノバルティス　ファーマ,先発品,錠,4916,4291015F1026,レトロゾール
,レトロゾール錠2．5ｍｇ「ＪＧ」,2．5ｍｇ1錠,,★,,,,内用薬,185.6,,日本ジェネリック,,錠,4917,4291015F1077,レトロゾール
,レトロゾール錠2．5ｍｇ「ケミファ」,2．5ｍｇ1錠,,後発品,,,,内用薬,77.5,,ダイト,,錠,4918,4291015F1115,レトロゾール
,レトロゾール錠2．5ｍｇ「トーワ」,2．5ｍｇ1錠,,後発品,,,,内用薬,77.5,,東和薬品,,錠,4919,4291015F1140,レトロゾール
R8.3.31まで,レトロゾール錠2．5ｍｇ「明治」,2．5ｍｇ1錠,,後発品,,,,内用薬,77.5,,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,,錠,4920,4291015F1182,レトロゾール
,タルセバ錠25ｍｇ,25ｍｇ1錠,,,,○,,内用薬,799.2,,チェプラファーム,先発品,錠,4921,4291016F1020,エルロチニブ塩酸塩
,エルロチニブ錠25ｍｇ「ＮＫ」,25ｍｇ1錠,,後発品,,,,内用薬,471.7,,日本化薬,,錠,4922,4291016F1039,エルロチニブ塩酸塩
,タルセバ錠100ｍｇ,100ｍｇ1錠,,,,○,,内用薬,3082.5,,チェプラファーム,先発品,錠,4923,4291016F2027,エルロチニブ塩酸塩
,エルロチニブ錠100ｍｇ「ＮＫ」,100ｍｇ1錠,,後発品,,,,内用薬,1580.4,,日本化薬,,錠,4924,4291016F2035,エルロチニブ塩酸塩
,タルセバ錠150ｍｇ,150ｍｇ1錠,,,,○,,内用薬,4506.3,,チェプラファーム,先発品,錠,4925,4291016F3023,エルロチニブ塩酸塩
,エルロチニブ錠150ｍｇ「ＮＫ」,150ｍｇ1錠,,後発品,,,,内用薬,2492.3,,日本化薬,,錠,4926,4291016F3031,エルロチニブ塩酸塩
,ネクサバール錠200ｍｇ,200ｍｇ1錠,,,,,,内用薬,3036.4,,バイエル薬品,先発品,錠,4927,4291017F1025,ソラフェニブトシル酸塩
,スニチニブ錠12．5ｍｇ「ＮＫ」,12．5ｍｇ1錠,,後発品,,,,内用薬,2129.6,,日本化薬,,錠,4928,4291018F1020,スニチニブリンゴ酸塩
,スーテントカプセル12．5ｍｇ,12．5ｍｇ1カプセル,,,,○,,内用薬,3841.3,,ファイザー,先発品,錠,4929,4291018M1029,スニチニブリンゴ酸塩
,サレドカプセル100,100ｍｇ1カプセル,,,,,,内用薬,6883.3,,藤本製薬,先発品,錠,4930,4291019M1023,サリドマイド
,サレドカプセル50,50ｍｇ1カプセル,,,,,,内用薬,5775.3,,藤本製薬,先発品,錠,4931,4291019M2020,サリドマイド
,サレドカプセル25,25ｍｇ1カプセル,,,,,,内用薬,4845.7,,藤本製薬,先発品,錠,4932,4291019M3026,サリドマイド
,スプリセル錠20ｍｇ,20ｍｇ1錠,,,,○,,内用薬,2527.6,,ブリストル・マイヤーズ　スクイブ,先発品,錠,4933,4291020F1027,ダサチニブ水和物
,ダサチニブ錠20ｍｇ「ＪＧ」,20ｍｇ1錠,,後発品,,,,内用薬,1322.5,,日本ジェネリック,,錠,4934,4291020F1035,ダサチニブ
,ダサチニブ錠20ｍｇ「ＮＫ」,20ｍｇ1錠,,後発品,,,,内用薬,1012.2,,日本化薬,,錠,4935,4291020F1043,ダサチニブ
,ダサチニブ錠20ｍｇ「サワイ」,20ｍｇ1錠,,後発品,,,,内用薬,1012.2,,沢井製薬,,錠,4936,4291020F1051,ダサチニブ
,ダサチニブ錠20ｍｇ「トーワ」,20ｍｇ1錠,,後発品,,,,内用薬,1012.2,,東和薬品,,錠,4937,4291020F1060,ダサチニブ
,ダサチニブ錠20ｍｇ「ＢＭＳＨ」,20ｍｇ1錠,,後発品,,,,内用薬,1012.2,,ブリストル・マイヤーズスクイブ販売,,錠,4938,4291020F1078,ダサチニブ水和物
,スプリセル錠50ｍｇ,50ｍｇ1錠,,,,○,,内用薬,5493.8,,ブリストル・マイヤーズ　スクイブ,先発品,錠,4939,4291020F2023,ダサチニブ水和物
,ダサチニブ錠50ｍｇ「ＪＧ」,50ｍｇ1錠,,後発品,,,,内用薬,2714.3,,日本ジェネリック,,錠,4940,4291020F2031,ダサチニブ
,ダサチニブ錠50ｍｇ「ＮＫ」,50ｍｇ1錠,,後発品,,,,内用薬,2472.5,,日本化薬,,錠,4941,4291020F2040,ダサチニブ
,ダサチニブ錠50ｍｇ「サワイ」,50ｍｇ1錠,,後発品,,,,内用薬,2472.5,,沢井製薬,,錠,4942,4291020F2058,ダサチニブ
,ダサチニブ錠50ｍｇ「トーワ」,50ｍｇ1錠,,後発品,,,,内用薬,2472.5,,東和薬品,,錠,4943,4291020F2066,ダサチニブ
,ダサチニブ錠50ｍｇ「ＢＭＳＨ」,50ｍｇ1錠,,後発品,,,,内用薬,2472.5,,ブリストル・マイヤーズスクイブ販売,,錠,4944,4291020F2074,ダサチニブ水和物
,タシグナカプセル200ｍｇ,200ｍｇ1カプセル,,,,○,,内用薬,3056.3,,ノバルティス　ファーマ,先発品,錠,4945,4291021M1020,ニロチニブ塩酸塩水和物
,ニロチニブカプセル200ｍｇ「サワイ」,200ｍｇ1カプセル,,後発品,,,R7.12.5収載,内用薬,1504.7,,沢井製薬,,錠,4946,4291021M1039,ニロチニブ塩酸塩二水和物
,タシグナカプセル150ｍｇ,150ｍｇ1カプセル,,,,○,,内用薬,2257,,ノバルティス　ファーマ,先発品,錠,4947,4291021M2027,ニロチニブ塩酸塩水和物
,ニロチニブカプセル150ｍｇ「サワイ」,150ｍｇ1カプセル,,後発品,,,R7.12.5収載,内用薬,1128.5,,沢井製薬,,錠,4948,4291021M2035,ニロチニブ塩酸塩二水和物
,タシグナカプセル50ｍｇ,50ｍｇ1カプセル,,,,,,内用薬,899.2,,ノバルティス　ファーマ,先発品,錠,4949,4291021M3023,ニロチニブ塩酸塩水和物
,タイケルブ錠250ｍｇ,250ｍｇ1錠,,,,,,内用薬,908.2,,ノバルティス　ファーマ,先発品,錠,4950,4291022F1026,ラパチニブトシル酸塩水和物
,アフィニトール錠5ｍｇ,5ｍｇ1錠,,,,,,内用薬,9089.1,,ノバルティス　ファーマ,先発品,錠,4951,4291023F1020,エベロリムス
,アフィニトール錠2．5ｍｇ,2．5ｍｇ1錠,,,,,,内用薬,4837.9,,ノバルティス　ファーマ,先発品,錠,4952,4291023F2027,エベロリムス
,アフィニトール分散錠2ｍｇ,2ｍｇ1錠,,,,,,内用薬,4327.9,,ノバルティス　ファーマ,先発品,錠,4953,4291023X1026,エベロリムス
,アフィニトール分散錠3ｍｇ,3ｍｇ1錠,,,,,,内用薬,6114.5,,ノバルティス　ファーマ,先発品,錠,4954,4291023X2022,エベロリムス
,レブラミドカプセル5ｍｇ,5ｍｇ1カプセル,,,,○,,内用薬,8070.8,,ブリストル・マイヤーズ　スクイブ,先発品,錠,4955,4291024M1024,レナリドミド水和物
,レナリドミドカプセル5ｍｇ「ＢＭＳＨ」,5ｍｇ1カプセル,,後発品,,,,内用薬,3873.8,,ブリストル・マイヤーズスクイブ販売,,錠,4956,4291024M1032,レナリドミド水和物
,レナリドミドカプセル5ｍｇ「Ｆ」,5ｍｇ1カプセル,,後発品,,,,内用薬,3648.2,,富士製薬工業,,錠,4957,4291024M1040,レナリドミド
,レナリドミドカプセル5ｍｇ「サワイ」,5ｍｇ1カプセル,,後発品,,,,内用薬,3648.2,,沢井製薬,,錠,4958,4291024M1059,レナリドミド
,レナリドミドカプセル5ｍｇ「トーワ」,5ｍｇ1カプセル,,後発品,,,,内用薬,3873.8,,東和薬品,,錠,4959,4291024M1067,レナリドミド
,レナリドミドカプセル5ｍｇ「ＦＮＫ」,5ｍｇ1カプセル,,後発品,,,R7.6.13収載,内用薬,3648.2,,藤本製薬,,錠,4960,4291024M1075,レナリドミド
,レブラミドカプセル2．5ｍｇ,2．5ｍｇ1カプセル,,,,○,,内用薬,6762.4,,ブリストル・マイヤーズ　スクイブ,先発品,錠,4961,4291024M2020,レナリドミド水和物
,レナリドミドカプセル2．5ｍｇ「ＢＭＳＨ」,2．5ｍｇ1カプセル,,後発品,,,,内用薬,3250.3,,ブリストル・マイヤーズスクイブ販売,,錠,4962,4291024M2039,レナリドミド水和物
,レナリドミドカプセル2．5ｍｇ「Ｆ」,2．5ｍｇ1カプセル,,後発品,,,,内用薬,2996.7,,富士製薬工業,,錠,4963,4291024M2047,レナリドミド
,レナリドミドカプセル2．5ｍｇ「サワイ」,2．5ｍｇ1カプセル,,後発品,,,,内用薬,3250.3,,沢井製薬,,錠,4964,4291024M2055,レナリドミド
