excel_品名,薬価,reason
ツムラ大防風湯エキス顆粒（医療用）,20.9,not in dosing_master.csv
ツムラ竹じょ温胆湯エキス顆粒（医療用）,28.7,not in dosing_master.csv
ツムラ治打撲一方エキス顆粒（医療用）,8.3,not in dosing_master.csv
ツムラ治頭瘡一方エキス顆粒（医療用）,12.8,not in dosing_master.csv
ツムラ調胃承気湯エキス顆粒（医療用）,6.7,not in dosing_master.csv
ツムラ釣藤散エキス顆粒（医療用）,34.7,not in dosing_master.csv
コタロー腸癰湯エキス細粒,13.4,not in dosing_master.csv
コタロー猪苓湯エキス細粒,13.5,not in dosing_master.csv
三和猪苓湯エキス細粒,10.5,not in dosing_master.csv
〔東洋〕猪苓湯エキス細粒,13.9,not in dosing_master.csv
クラシエ猪苓湯エキス細粒,14.8,not in dosing_master.csv
オースギ猪苓湯エキスＧ,11.2,not in dosing_master.csv
ＪＰＳ猪苓湯エキス顆粒〔調剤用〕,11.2,not in dosing_master.csv
太虎堂の猪苓湯エキス顆粒,17.0,not in dosing_master.csv
ツムラ猪苓湯エキス顆粒（医療用）,13.7,not in dosing_master.csv
本草猪苓湯エキス顆粒－Ｍ,9.8,not in dosing_master.csv
ツムラ猪苓湯合四物湯エキス顆粒（医療用）,22.9,not in dosing_master.csv
コタロー通導散エキス細粒,8.9,not in dosing_master.csv
太虎堂の通導散エキス顆粒,11.1,not in dosing_master.csv
ツムラ通導散エキス顆粒（医療用）,14.6,not in dosing_master.csv
コタロー桃核承気湯エキス細粒,12.8,not in dosing_master.csv
ジュンコウ　桃核承気湯ＦＣエキス細粒　医療用,15.8,not in dosing_master.csv
クラシエ桃核承気湯エキス細粒,13.4,not in dosing_master.csv
オースギ桃核承気湯エキスＧ,16.9,not in dosing_master.csv
ＪＰＳ桃核承気湯エキス顆粒〔調剤用〕,9.3,not in dosing_master.csv
ツムラ桃核承気湯エキス顆粒（医療用）,12.8,not in dosing_master.csv
本草桃核承気湯エキス顆粒－Ｍ,10.2,not in dosing_master.csv
クラシエ桃核承気湯エキス錠,6.1,not in dosing_master.csv
ツムラ当帰湯エキス顆粒（医療用）,31.0,not in dosing_master.csv
ツムラ当帰飲子エキス顆粒（医療用）,21.0,not in dosing_master.csv
ツムラ当帰建中湯エキス顆粒（医療用）,14.6,not in dosing_master.csv
コタロー当帰四逆加呉茱萸生姜湯エキス細粒,11.3,not in dosing_master.csv
クラシエ当帰四逆加呉茱萸生姜湯エキス細粒,13.6,not in dosing_master.csv
オースギ当帰四逆加呉茱萸生姜湯エキスＧ,12.2,not in dosing_master.csv
ツムラ当帰四逆加呉茱萸生姜湯エキス顆粒（医療用）,16.6,not in dosing_master.csv
太虎堂の当帰芍薬散料エキス散,7.0,not in dosing_master.csv
コタロー当帰芍薬散料エキス細粒,9.5,not in dosing_master.csv
三和当帰芍薬散料エキス細粒,10.5,not in dosing_master.csv
ジュンコウ　当帰芍薬散料ＦＣエキス細粒　医療用,18.2,not in dosing_master.csv
〔東洋〕当帰芍薬散料エキス細粒,10.8,not in dosing_master.csv
クラシエ当帰芍薬散料エキス細粒,15.5,not in dosing_master.csv
オースギ当帰芍薬散料エキスＧ,11.6,not in dosing_master.csv
ＪＰＳ当帰芍薬散料エキス顆粒〔調剤用〕,12.2,not in dosing_master.csv
太虎堂の当帰芍薬散料エキス顆粒,11.6,not in dosing_master.csv
ツムラ当帰芍薬散エキス顆粒（医療用）,14.9,not in dosing_master.csv
本草当帰芍薬散料エキス顆粒－Ｍ,11.6,not in dosing_master.csv
オースギ当帰芍薬散料エキスＴ錠,6.1,not in dosing_master.csv
三和当帰芍薬散加附子エキス細粒,17.6,not in dosing_master.csv
ツムラ二朮湯エキス顆粒（医療用）,11.5,not in dosing_master.csv
〔東洋〕二陳湯エキス細粒,16.1,not in dosing_master.csv
ツムラ二陳湯エキス顆粒（医療用）,14.9,not in dosing_master.csv
ツムラ女神散エキス顆粒（医療用）,21.8,not in dosing_master.csv
コタロー人参湯エキス細粒,12.8,not in dosing_master.csv
〔東洋〕人参湯エキス細粒,25.8,not in dosing_master.csv
本草人参湯エキス細粒,9.5,not in dosing_master.csv
クラシエ人参湯エキス細粒,17.4,not in dosing_master.csv
オースギ人参湯エキスＧ,11.6,not in dosing_master.csv
太虎堂の人参湯エキス顆粒,12.6,not in dosing_master.csv
ツムラ人参湯エキス顆粒（医療用）,13.9,not in dosing_master.csv
コタロー人参養栄湯エキス細粒,11.2,not in dosing_master.csv
クラシエ人参養栄湯エキス細粒,22.3,not in dosing_master.csv
オースギ人参養栄湯エキスＧ,8.2,not in dosing_master.csv
ツムラ人参養栄湯エキス顆粒（医療用）,20.1,not in dosing_master.csv
コタロー排膿散及湯エキス細粒,9.6,not in dosing_master.csv
ツムラ排膿散及湯エキス顆粒（医療用）,13.4,not in dosing_master.csv
コタロー麦門冬湯エキス細粒,6.7,not in dosing_master.csv
ジュンコウ　麦門冬湯ＦＣエキス細粒　医療用,18.8,not in dosing_master.csv
ＪＰＳ麦門冬湯エキス顆粒〔調剤用〕,11.9,not in dosing_master.csv
ツムラ麦門冬湯エキス顆粒（医療用）,16.5,not in dosing_master.csv
コタロー八味丸料エキス細粒,6.7,not in dosing_master.csv
本草八味丸料エキス顆粒－Ｍ,8.7,not in dosing_master.csv
ウチダの八味丸Ｍ,10.4,not in dosing_master.csv
三和八味地黄丸料エキス細粒,12.6,not in dosing_master.csv
クラシエ八味地黄丸料エキス細粒,15.5,not in dosing_master.csv
オースギ八味地黄丸料エキスＧ,6.7,not in dosing_master.csv
ＪＰＳ八味地黄丸料エキス顆粒〔調剤用〕,10.2,not in dosing_master.csv
ツムラ八味地黄丸エキス顆粒（医療用）,9.8,not in dosing_master.csv
オースギ八味地黄丸料エキスＴ錠,6.1,not in dosing_master.csv
クラシエ八味地黄丸料エキス錠,7.4,not in dosing_master.csv
コタロー半夏厚朴湯エキス細粒,16.5,not in dosing_master.csv
三和半夏厚朴湯エキス細粒,21.2,not in dosing_master.csv
ジュンコウ　半夏厚朴湯ＦＣエキス細粒　医療用,24.2,not in dosing_master.csv
〔東洋〕半夏厚朴湯エキス細粒,16.5,not in dosing_master.csv
クラシエ半夏厚朴湯エキス細粒,16.5,not in dosing_master.csv
オースギ半夏厚朴湯エキスＧ,33.3,not in dosing_master.csv
ＪＰＳ半夏厚朴湯エキス顆粒〔調剤用〕,11.7,not in dosing_master.csv
太虎堂の半夏厚朴湯エキス顆粒,15.8,not in dosing_master.csv
ツムラ半夏厚朴湯エキス顆粒（医療用）,14.6,not in dosing_master.csv
本草半夏厚朴湯エキス顆粒－Ｍ,13.1,not in dosing_master.csv
オースギ半夏厚朴湯エキスＴ錠,9.5,not in dosing_master.csv
クラシエ半夏厚朴湯エキス錠,8.6,not in dosing_master.csv
コタロー半夏瀉心湯エキス細粒,16.5,not in dosing_master.csv
三和半夏瀉心湯エキス細粒,14.7,not in dosing_master.csv
ジュンコウ　半夏瀉心湯ＦＣエキス細粒　医療用,21.4,not in dosing_master.csv
〔東洋〕半夏瀉心湯エキス細粒,26.6,not in dosing_master.csv
クラシエ半夏瀉心湯エキス細粒,24.2,not in dosing_master.csv
オースギ半夏瀉心湯エキスＧ,14.8,not in dosing_master.csv
ＪＰＳ半夏瀉心湯エキス顆粒〔調剤用〕,17.4,not in dosing_master.csv
太虎堂の半夏瀉心湯エキス顆粒,15.5,not in dosing_master.csv
ツムラ半夏瀉心湯エキス顆粒（医療用）,22.3,not in dosing_master.csv
本草半夏瀉心湯エキス顆粒－Ｍ,13.4,not in dosing_master.csv
クラシエ半夏瀉心湯エキス錠,9.7,not in dosing_master.csv
コタロー半夏白朮天麻湯エキス細粒,13.5,not in dosing_master.csv
三和半夏白朮天麻湯エキス細粒,16.2,not in dosing_master.csv
クラシエ半夏白朮天麻湯エキス細粒,23.6,not in dosing_master.csv
ツムラ半夏白朮天麻湯エキス顆粒（医療用）,23.2,not in dosing_master.csv
コタロー白虎加人参湯エキス細粒,9.1,not in dosing_master.csv
クラシエ白虎加人参湯エキス細粒,25.2,not in dosing_master.csv
ツムラ白虎加人参湯エキス顆粒（医療用）,17.7,not in dosing_master.csv
クラシエ白虎加人参湯エキス錠,13.5,not in dosing_master.csv
コタロー茯苓飲エキス細粒,22.4,not in dosing_master.csv
ツムラ茯苓飲エキス顆粒（医療用）,21.6,not in dosing_master.csv
ツムラ茯苓飲合半夏厚朴湯エキス顆粒（医療用）,31.2,not in dosing_master.csv
コタロー平胃散エキス細粒,10.1,not in dosing_master.csv
オースギ平胃散料エキスＧ,8.9,not in dosing_master.csv
ツムラ平胃散エキス顆粒（医療用）,12.2,not in dosing_master.csv
本草平胃散料エキス顆粒－Ｍ,7.1,not in dosing_master.csv
コタロー防已黄耆湯エキス細粒,6.8,not in dosing_master.csv
ジュンコウ　防已黄耆湯ＦＣエキス細粒　医療用,9.1,not in dosing_master.csv
クラシエ防已黄耆湯エキス細粒,10.1,not in dosing_master.csv
オースギ防已黄耆湯エキスＧ,6.7,not in dosing_master.csv
ＪＰＳ防已黄耆湯エキス顆粒〔調剤用〕,7.7,not in dosing_master.csv
太虎堂の防已黄耆湯エキス顆粒,9.8,not in dosing_master.csv
ツムラ防已黄耆湯エキス顆粒（医療用）,9.6,not in dosing_master.csv
本草防已黄耆湯エキス顆粒－Ｍ,9.5,not in dosing_master.csv
クラシエ防已黄耆湯エキス錠,6.1,not in dosing_master.csv
コタロー防風通聖散エキス細粒,9.6,not in dosing_master.csv
三和防風通聖散料エキス細粒,9.6,not in dosing_master.csv
〔東洋〕防風通聖散料エキス細粒,11.0,not in dosing_master.csv
クラシエ防風通聖散料エキス細粒,10.1,not in dosing_master.csv
オースギ防風通聖散エキスＧ,10.4,not in dosing_master.csv
ＪＰＳ防風通聖散料エキス顆粒〔調剤用〕,11.0,not in dosing_master.csv
太虎堂の防風通聖散料エキス顆粒,10.5,not in dosing_master.csv
ツムラ防風通聖散エキス顆粒（医療用）,13.8,not in dosing_master.csv
本草防風通聖散エキス顆粒－Ｍ,8.9,not in dosing_master.csv
クラシエ防風通聖散エキス錠,6.1,not in dosing_master.csv
太虎堂の補中益気湯エキス散,18.9,not in dosing_master.csv
コタロー補中益気湯エキス細粒,11.0,not in dosing_master.csv
三和補中益気湯エキス細粒,14.3,not in dosing_master.csv
ジュンコウ　補中益気湯ＦＣエキス細粒　医療用,21.3,not in dosing_master.csv
〔東洋〕補中益気湯エキス細粒,21.3,not in dosing_master.csv
クラシエ補中益気湯エキス細粒,20.4,not in dosing_master.csv
オースギ補中益気湯エキスＧ,9.1,not in dosing_master.csv
ＪＰＳ補中益気湯エキス顆粒〔調剤用〕,16.6,not in dosing_master.csv
太虎堂の補中益気湯エキス顆粒,14.4,not in dosing_master.csv
ツムラ補中益気湯エキス顆粒（医療用）,22.5,not in dosing_master.csv
本草補中益気湯エキス顆粒－Ｍ,15.2,not in dosing_master.csv
ジュンコウ　補中益気湯ＦＣエキス錠　医療用,8.5,not in dosing_master.csv
コタロー麻黄湯エキス細粒,11.0,not in dosing_master.csv
ジュンコウ　麻黄湯ＦＣエキス細粒　医療用,13.7,not in dosing_master.csv
クラシエ麻黄湯エキス細粒,12.2,not in dosing_master.csv
ツムラ麻黄湯エキス顆粒（医療用）,11.4,not in dosing_master.csv
本草麻黄湯エキス顆粒－Ｓ,8.6,not in dosing_master.csv
三和麻黄附子細辛湯エキス細粒,32.4,not in dosing_master.csv
ツムラ麻黄附子細辛湯エキス顆粒（医療用）,18.4,not in dosing_master.csv
コタロー麻黄附子細辛湯エキスカプセル,25.0,not in dosing_master.csv
コタロー麻杏甘石湯エキス細粒,12.6,not in dosing_master.csv
ジュンコウ　麻杏甘石湯ＦＣエキス細粒　医療用,14.4,not in dosing_master.csv
オースギ麻杏甘石湯エキスＧ,11.9,not in dosing_master.csv
ツムラ麻杏甘石湯エキス顆粒（医療用）,10.8,not in dosing_master.csv
本草麻杏甘石湯エキス顆粒－Ｍ,6.7,not in dosing_master.csv
コタロー麻杏よく甘湯エキス細粒,8.5,not in dosing_master.csv
三和麻杏よく甘湯エキス細粒,8.6,not in dosing_master.csv
クラシエ麻杏よく甘湯エキス細粒,11.1,not in dosing_master.csv
オースギ麻杏よく甘湯エキスＧ,9.3,not in dosing_master.csv
ＪＰＳ麻杏よく甘湯エキス顆粒〔調剤用〕,9.9,not in dosing_master.csv
ツムラ麻杏よく甘湯エキス顆粒（医療用）,8.7,not in dosing_master.csv
コタロー麻子仁丸料エキス細粒,12.9,not in dosing_master.csv
オースギ麻子仁丸料エキスＧ,12.3,not in dosing_master.csv
ツムラ麻子仁丸エキス顆粒（医療用）,9.9,not in dosing_master.csv
コタロー木防已湯エキス細粒,14.2,not in dosing_master.csv
三和木防已湯エキス細粒,25.4,not in dosing_master.csv
ツムラ木防已湯エキス顆粒（医療用）,13.2,not in dosing_master.csv
ジュンコウ　よく苡仁湯ＦＣエキス細粒　医療用,15.5,not in dosing_master.csv
〔東洋〕よく苡仁湯エキス細粒,10.4,not in dosing_master.csv
クラシエよく苡仁湯エキス細粒,13.1,not in dosing_master.csv
オースギよく苡仁湯エキスＴＧ,10.4,not in dosing_master.csv
ツムラよく苡仁湯エキス顆粒（医療用）,15.8,not in dosing_master.csv
本草よく苡仁湯エキス顆粒－Ｍ,9.9,not in dosing_master.csv
クラシエよく苡仁湯エキス錠,6.1,not in dosing_master.csv
オースギ抑肝散料エキスＴＧ,12.0,not in dosing_master.csv
ツムラ抑肝散エキス顆粒（医療用）,16.1,not in dosing_master.csv
コタロー抑肝散加陳皮半夏エキス細粒,9.4,not in dosing_master.csv
クラシエ抑肝散加陳皮半夏エキス細粒,16.7,not in dosing_master.csv
ツムラ抑肝散加陳皮半夏エキス顆粒（医療用）,14.4,not in dosing_master.csv
コタロー六君子湯エキス細粒,10.8,not in dosing_master.csv
三和六君子湯エキス細粒,14.5,not in dosing_master.csv
〔東洋〕六君子湯エキス細粒,22.4,not in dosing_master.csv
クラシエ六君子湯エキス細粒,22.6,not in dosing_master.csv
オースギ六君子湯エキスＧ,12.6,not in dosing_master.csv
ツムラ六君子湯エキス顆粒（医療用）,18.0,not in dosing_master.csv
本草六君子湯エキス顆粒－Ｍ,12.3,not in dosing_master.csv
太虎堂の竜胆瀉肝湯エキス散,6.7,not in dosing_master.csv
コタロー竜胆瀉肝湯エキス細粒,11.0,not in dosing_master.csv
三和竜胆瀉肝湯エキス細粒,9.8,not in dosing_master.csv
ジュンコウ　龍胆瀉肝湯ＦＣエキス細粒　医療用,10.5,not in dosing_master.csv
太虎堂の竜胆瀉肝湯エキス細粒,6.7,not in dosing_master.csv
〔東洋〕龍胆瀉肝湯エキス細粒,11.3,not in dosing_master.csv
太虎堂の竜胆瀉肝湯エキス顆粒,9.9,not in dosing_master.csv
ツムラ竜胆瀉肝湯エキス顆粒（医療用）,16.4,not in dosing_master.csv
コタロー苓甘姜味辛夏仁湯エキス細粒,20.3,not in dosing_master.csv
ツムラ苓甘姜味辛夏仁湯エキス顆粒（医療用）,30.2,not in dosing_master.csv
コタロー苓姜朮甘湯エキス細粒,14.9,not in dosing_master.csv
三和苓姜朮甘湯エキス細粒,13.2,not in dosing_master.csv
ツムラ苓姜朮甘湯エキス顆粒（医療用）,12.5,not in dosing_master.csv
本草苓姜朮甘湯エキス顆粒－Ｍ,9.6,not in dosing_master.csv
コタロー苓桂朮甘湯エキス細粒,8.4,not in dosing_master.csv
三和苓桂朮甘湯エキス細粒,11.2,not in dosing_master.csv
ジュンコウ　苓桂朮甘湯ＦＣエキス細粒　医療用,10.1,not in dosing_master.csv
〔東洋〕苓桂朮甘湯エキス細粒,11.0,not in dosing_master.csv
クラシエ苓桂朮甘湯エキス細粒,11.0,not in dosing_master.csv
オースギ苓桂朮甘湯エキスＴＧ,6.7,not in dosing_master.csv
ＪＰＳ苓桂朮甘湯エキス顆粒〔調剤用〕,9.5,not in dosing_master.csv
太虎堂の苓桂朮甘湯エキス顆粒,9.8,not in dosing_master.csv
ツムラ苓桂朮甘湯エキス顆粒（医療用）,6.7,not in dosing_master.csv
本草苓桂朮甘湯エキス顆粒－Ｍ,7.7,not in dosing_master.csv
ジュンコウ　苓桂朮甘湯ＦＣエキス錠　医療用,6.1,not in dosing_master.csv
クラシエ六味丸料エキス細粒,11.7,not in dosing_master.csv
ツムラ六味丸エキス顆粒（医療用）,13.8,not in dosing_master.csv
